wavelength_nm,S11a,S12a,S21a,S22a,S11m,S12m,S21m,S22m
1352.9745042492918,0.000770581846768626,6.267601438145169,6.267586929530157,0.012008418613465376,0.0011474603981353414,0.9998214211007107,0.999785522919547,0.0011257763550702473
1351.0608203677511,-0.005241522038593337,6.310840619085691,6.3108254381296325,0.007677146293863158,0.0011575983803488045,0.9997924408319477,0.999753387119696,0.0011310879020647153
1349.1525423728815,-0.011813100664596057,6.354081908091834,6.354066155196973,0.002825620339240236,0.0011681153435014224,0.9997627893572234,0.9997200024619457,0.0011362725032293304
1347.249647390691,-0.018884969995586413,6.397325348341148,6.397309131279493,-0.0025056866948981607,0.0011790481058045973,0.9997325344391939,0.9996854167873455,0.0011413631677979269
1345.3521126760563,-0.026397156933730456,6.440570983277984,6.440554415586707,-0.008275382088038522,0.0011904274295637697,0.9997017452390109,0.999649678844116,0.0011463876773417057
1343.459915611814,-0.03428979159326479,6.483818856729753,6.483802056067325,-0.014441723465463026,0.0012022775496981566,0.9996704921230164,0.9996128382336182,0.001151368197317189
1341.5730337078649,-0.04250402434681998,6.527069013015188,6.527052099490209,-0.020963238964694392,0.0012146158525163425,0.9996388464573228,0.9995749453458798,0.001156321003211427
1339.6914446002804,-0.05098293555027692,6.570321497043393,6.570304591528165,-0.02779937881542589,0.0012274527143452479,0.9996068803912163,0.9995360512846176,0.00116125632977915
1337.8151260504203,-0.059672406274421066,6.613576354402205,6.613559576842995,-0.034911178859766474,0.0012407915044984194,0.9995746666305373,0.9994962077818856,0.0011661783486988432
1335.944055944056,-0.06852192062849236,6.656833631434918,6.6568170991707705,-0.04226191622725283,0.0012546287517313408,0.9995422782022739,0.9994554671026086,0.0011710852764809218
1334.0782122905027,-0.07748527412511097,6.70009337530419,6.700077201405899,-0.04981773802358533,0.0012689544682320199,0.9995097882117617,0.9994138819394442,0.0011759696109843495
1332.2175732217572,-0.0865211676778868,6.743355634042308,6.74333992568291,-0.057548245455233876,0.001283752620518443,0.999477269593944,0.9993715052984952,0.001180818491485767
1330.3621169916435,-0.09559367270476123,6.786620456586827,6.786605313454593,-0.06542701808899377,0.0012990017326715746,0.9994447948603141,0.9993283903766206,0.0011856141741744162
1328.511821974965,-0.10467255904654227,6.829887892801245,6.829873405565726,-0.0734320658542634,0.0013146756042075507,0.9994124358431788,0.9992845904311428,0.0011903346122368182
1326.6666666666667,-0.11373348341495483,6.873157993479796,6.87314424232103,-0.08154619958865841,0.00133074412273654,0.9993802634390118,0.9992401586429307,0.0011949541275819557
1324.8266296809986,-0.12275804156205927,6.916430810336425,6.916417863546814,-0.08975731427850689,0.0013471741503245168,0.9993483473526454,0.9991951479738693,0.0011994441596762464
1322.9916897506923,-0.13173369189658402,6.959706395977524,6.959694308645365,-0.09805858229147048,0.0013639304621013194,0.9993167558441824,0.999149611019922,0.0012037740760136746
1321.1618257261412,-0.1406535618180534,7.0029848038584745,7.002973616641436,-0.10644855678689057,0.001380976716023797,0.9992855554804206,0.9991035998609462,0.0012079120283326498
1319.3370165745857,-0.14951615038760457,7.046266088224296,7.046255826220497,-0.11493118780842893,0.0013982764336925087,0.9992548108926689,0.9990571659085825,0.0012118258388466637
1317.5172413793102,-0.15832494228756225,7.089550304034651,7.0895409757582755,-0.12351575535031914,0.0014157939734371692,0.9992245845427501,0.9990103597535135,0.0012154839012300691
1315.702479338843,-0.1670879483781812,7.132837506873701,7.132829103341334,-0.1322167248180408,0.001433495478585207,0.9991949364990075,0.9989632310134642,0.0012188560820151054
1313.8927097661624,-0.17581718770739282,7.176127752845763,7.176120246778891,-0.14105353075766638,0.0014513497854888853,0.9991659242239963,0.9989158281832498,0.0012219146090342906
1312.087912087912,-0.1845281248941263,7.219421098457279,7.219414443605607,-0.1500502946897007,0.0014693292776324872,0.9991376023755382,0.9988681984882396,0.0012246349347121428
1310.2880658436213,-0.1932390754328963,7.262717600486511,7.262711731075949,-0.15923548226074724,0.0014874106737430243,0.9991100226227008,0.9988203877425421,0.0012269965631277178
1308.4931506849314,-0.2019705899760835,7.3060173158419035,7.3060121461502945,-0.1686415039511992,0.0015055757392415708,0.9990832334781024,0.9987724402131324,0.0012289838307686612
1306.703146374829,-0.21074482717504514,7.349320301410486,7.349315725473302,-0.1783042623493194,0.0015238119116557452,0.9990572801478887,0.9987243984911275,0.0012305866317801777
1304.9180327868853,-0.21958492331319016,7.392626613897907,7.392622505345376,-0.18826264761523692,0.0015421128316649131,0.9990322044005735,0.9986763033713452,0.0012318010791370479
1303.137789904502,-0.22851436587298313,7.435936309661452,7.435932521687742,-0.1985579813914672,0.001560478772373711,0.9990080444556995,0.9986281937410926,0.0012326300935584544
1301.3623978201633,-0.237556377416047,7.4792494445378805,7.47924581000218,-0.20923340822664416,0.0015789169602058492,0.9989848348932373,0.9985801064791442,0.0012330839121076941
1299.5918367346937,-0.2467333156967225,7.522566073667747,7.522562405326303,-0.22033323264099172,0.0015974417816154746,0.9989626065843507,0.9985320763656456,0.0012331805083465937
1297.8260869565217,-0.25606609584608453,7.565886251318002,7.565882342185393,-0.23190219954057803,0.0016160748705655165,0.9989413866440703,0.9984841360036409,0.001232945915533038
