wavelengths,s11a,s12a,s21a,s22a,s11m,s12m,s21m,s22m
1.447250755287009,1.06303140549694,6.666450260448698,6.666457894509918,1.0937970372310952,0.00011070425276642602,1.000006024351142,0.999998935040778,0.00011206212422284898
1.4463768115942028,1.0041937314889706,6.704690900755463,6.704698491822718,1.0398763933453778,0.0001016069633745243,1.0000062106140952,0.9999987507715857,0.00010271908928350514
1.4455039227519613,0.9272434759795941,6.742928206339468,6.742935739631576,0.9683896959887752,9.340198577326182e-05,1.0000063835080135,0.999998555455111,9.417535531571984e-05
1.4446320868516282,0.8298161409479837,6.781162179559903,6.781169640399707,0.8765429516170294,8.643447441117437e-05,1.000006541167316,0.9999983480713989,8.67574615916403e-05
1.44376130198915,0.7114125307356735,6.819392822653281,6.819400196521647,0.7629570495711808,8.110504449041004e-05,1.0000066818218956,0.9999981276880644,8.08572269638481e-05
1.44289156626506,0.5751305107253355,6.857620137742181,6.857627410331113,0.6294481253965245,7.781858666111974e-05,1.000006803810243,0.9999978934693594,7.689364916983511e-05
1.442022877784467,0.4286962497825391,6.895844126844996,6.895851284109559,0.4825701800261514,7.688831312618428e-05,1.0000069055917564,0.9999976446845285,7.522619152070602e-05
1.4411552346570398,0.28317292861537613,6.9340647918868195,6.934071820095562,0.33314197522931904,7.8430289475117e-05,1.000006985758144,0.9999973807153609,7.604038513698445e-05
1.4402886349969932,0.14933165342204743,6.97228213471119,6.972289020494765,0.1929223603496718,8.231947816635345e-05,1.0000070430438548,0.9999971010629195,7.927551173891882e-05
1.439423076923077,0.034245407185675536,7.010496157092662,7.010502887490372,0.07055471613971995,8.82432082407055e-05,1.0000070763354512,0.9999968053533673,8.465309715650786e-05
1.4385585585585583,-0.05960291719176484,7.048706860750233,7.048713423254215,-0.030201749502359113,9.580782049305522e-05,1.000007084679845,0.999996493342851,9.178133693162699e-05
1.4376950780312125,-0.13308394900209092,7.086914247361305,7.086920629958128,-0.10957554083520396,0.00010462940944047605,1.0000070672913581,0.9999961649214161,0.00010025955784926265
1.436832633473305,-0.18870644812824633,7.125118318576255,7.125124509785681,-0.16993103386336125,0.00011437963578722821,1.00000702355755,0.9999958201159113,0.00010973779322865069
1.4359712230215826,-0.22939711052562292,7.163319076033373,7.163325064944072,-0.21430237965918905,0.0001247958629805735,1.0000069530437627,0.9999954590918656,0.00011993418415308775
1.4351108448172558,-0.2578865827559983,7.2015165213742405,7.201522297676284,-0.24560884323823248,0.00013567395861891927,1.0000068554963546,0.9999950821543182,0.00013062988542697534
1.434251497005988,-0.2764913648919006,7.239710656259145,7.239716210273097,-0.26635459698165553,0.00014685616825113273,1.000006730844613,0.9999946897475854,0.0001416566584821625
1.4333931777378814,-0.2870902257107936,7.277901482382757,7.27790680508523,-0.27857641164416935,0.00015821962601582406,1.0000065792013308,0.9999942824540079,0.00015288442444980838
1.4325358851674643,-0.2911759067625851,7.316089001489655,7.316094084535217,-0.28389091532429184,0.00016966716569167083,1.0000064008620222,0.9999938609916166,0.00016421113833225753
1.431679617453676,-0.2899254750229349,7.354273215389727,7.354278051129063,-0.283569219121306,0.00018112047815997795,1.000006196302824,0.9999934262107999,0.0001755552193797574
1.4308243727598569,-0.2842666850687216,7.392454125973387,7.392458707467659,-0.2786095153503216,0.00019251517425510525,1.0000059661770704,0.9999929790899523,0.0001868500978753845
1.4299701492537313,-0.27493338495129654,7.430631735226338,7.430636056257705,-0.2697982308137966,0.0002037972652870344,1.000005711310582,0.9999925207301616,0.00019804034316983537
1.4291169451073986,-0.260540124974425,7.468806038641728,7.468810093883286,-0.2557672228566052,0.0002164935473928467,1.0000054399544225,0.9999920609887839,0.00021065484228295568
1.4282647584973165,-0.24347259989081876,7.5069770434617835,7.506980828216516,-0.23895800452556362,0.00022943640094587862,1.000005147885973,0.99999159479819,0.0002235226678722395
1.4274135876042908,-0.224671232317061,7.545144753868737,7.545148264126988,-0.2203406977022027,0.00024216485388157025,1.0000048344215626,0.9999911212208302,0.00023618170236564865
1.4265634306134605,-0.2044076584546529,7.583309172365792,7.583312404842956,-0.20020349193873477,0.0002546476275925986,1.0000045010111498,0.9999906417822471,0.00024860053563974157
1.4257142857142857,-0.18289973142953203,7.621470301615891,7.621473253744108,-0.17877656871294867,0.00026685549775561643,1.0000041492364735,0.9999901580916647,0.00026074988763357136
1.4248661511005354,-0.16032409643801154,7.65962814445206,7.659630814368413,-0.1562458703826745,0.00027876098567617606,1.0000037807996611,0.9999896718318253,0.0002726022732864118
1.4240190249702736,-0.13682544393981022,7.697782703886922,7.6977850904182725,-0.13276317853756495,0.0002903381432136195,1.0000033975110052,0.9999891847482795,0.00028413176962150305
1.4231729055258466,-0.1125234091244805,7.735933983121077,7.735936085765711,-0.1084535924202467,0.00030156240276149284,1.0000030012759606,0.9999886986381327,0.0002953138534544383
