s11a,s12a,s21a,s22a,s11m,s12m,s21m,s22m,wavelengths
-42.88236474435205,-30.263110871743883,-30.263110871743883,-42.88236474435205,0.05206265035937867,0.12769607629783486,0.12769607629783486,0.05206265035937867,1.621476510067114
-43.226226600508724,-30.482892122702925,-30.482892122702925,-43.226226600508724,0.051591813534505926,0.12312636746456537,0.12312636746456537,0.051591813534505926,1.623489932885906
-43.58619528731855,-30.700753431279104,-30.700753431279104,-43.58619528731855,0.052194175486771965,0.11870437206899832,0.11870437206899832,0.052194175486771965,1.6255033557046978
-43.96005568854031,-30.91668022897656,-30.91668022897656,-43.96005568854031,0.05383605348863597,0.11445065882726121,0.11445065882726121,0.05383605348863597,1.6275167785234899
-44.34260343166873,-31.130741327112293,-31.130741327112293,-44.34260343166873,0.056402977076651976,0.11038018238510929,0.11038018238510929,0.056402977076651976,1.629530201342282
-44.72764225083279,-31.343072121008202,-31.343072121008202,-44.72764225083279,0.05968385879129255,0.10649892197917774,0.10649892197917774,0.05968385879129255,1.6315436241610737
-45.10981280539798,-31.55383926098462,-31.55383926098462,-45.10981280539798,0.06337603125915107,0.10280250162102121,0.10280250162102121,0.06337603125915107,1.6335570469798657
-45.48548310424043,-31.763193763665857,-31.763193763665857,-45.48548310424043,0.06712024060156892,0.09927725601276186,0.09927725601276186,0.06712024060156892,1.6355704697986577
-45.8527382775747,-31.9712240856704,-31.9712240856704,-45.8527382775747,0.07055498485269092,0.09590364514525886,0.09590364514525886,0.07055498485269092,1.6375838926174495
-46.210941522544495,-32.17792259324011,-32.17792259324011,-46.210941522544495,0.07337273416414976,0.09266131422618346,0.09266131422618346,0.07337273416414976,1.6395973154362415
-46.56027889057616,-32.383177181006516,-32.383177181006516,-46.56027889057616,0.0753645702651921,0.08953462231517498,0.08953462231517498,0.0753645702651921,1.6416107382550336
-46.901472957701586,-32.58679492647052,-32.58679492647052,-46.901472957701586,0.07644625199981973,0.08651724449248806,0.08651724449248806,0.07644625199981973,1.6436241610738254
-47.235686924510006,-32.78855771252536,-32.78855771252536,-47.235686924510006,0.07666355639534685,0.08361453921091806,0.08361453921091806,0.07666355639534685,1.6456375838926174
-47.56456747913695,-32.98830149336719,-32.98830149336719,-47.56456747913695,0.07617798089390249,0.08084274644745541,0.08084274644745541,0.07617798089390249,1.6476510067114094
