wavelengths,s11a,s12a,s21a,s22a,s11m,s12m,s21m,s22m
1.456048632218845,-0.07091947977431741,1.4770271742737395,1.477030501536086,-0.06473609165891774,0.00013925310797214863,1.000001727344039,1.0000000395581614,0.00013598155387027584
1.4551640340218712,-0.05870702154370998,1.5040384024836784,1.5040418477153543,-0.052768961647729526,0.00014208369525402852,1.0000018014216867,0.9999999698194943,0.00013869581510361016
1.4542805100182148,-0.04645093219529944,1.5310472332978864,1.5310507926127965,-0.04074727962331087,0.00014477893083492707,1.00000188710305,0.9999999091279761,0.00014127953538641035
1.453398058252427,-0.034152942226253195,1.5580536697640666,1.5580573392364654,-0.02867286165079278,0.00014733675410977365,1.0000019838277752,0.9999998571015218,0.00014373071768520283
1.4525166767738025,-0.021814819329903187,1.5850577149165463,1.5850614905908704,-0.016547531428443476,0.00014975528539009128,1.0000020909790999,0.9999998132995708,0.00014604753468893306
1.4516363636363636,-0.009438346172446757,1.6120593717722014,1.6120632496724667,-0.0043731011074805625,0.00015203282704875963,1.0000022078868767,0.9999997772255452,0.00014822833010432363
1.4507571168988491,0.0029746984265300387,1.6390586433264769,1.639062619465209,0.007848645080613538,0.00015416786434478555,1.000002333830882,0.99999974832963,0.00015027161965446362
1.4498789346246972,0.015422555675865663,1.666055532549786,1.6660596029364505,0.02011596504798486,0.00015615906592781316,1.00000246804433,0.9999997260118162,0.00015217609177937735
1.4490018148820327,0.027903500822547056,1.6930500423841315,1.6930542030330378,0.032427171307822134,0.0001580052840306707,1.000002609717675,0.9999997096252463,0.00015394060803982255
1.4481257557436518,0.04041585557474395,1.7200421757400122,1.720046422677662,0.044780642188138015,0.00015970555436491357,1.0000027580025996,0.9999996984798125,0.0001555642032476313
1.447250755287009,0.05295799916781216,1.7470319354935784,1.7470362647654432,0.05717483197663258,0.00016125909571907914,1.0000029120162086,0.9999996918459829,0.0001570460853186607
1.4463768115942028,0.06552837848187106,1.7740193244842093,1.7740237321609125,0.0696082803689864,0.0001626653092749615,1.0000030708453795,0.9999996889588523,0.00015838563486112166
1.4455039227519613,0.07812551745970257,1.801004345512249,1.8010088276951421,0.08207962143658212,0.00016392377764967863,1.0000032335512843,0.9999996890223911,0.0001595824045110912
1.4446320868516282,0.09074802602833383,1.8279870013372341,1.8279915541633538,0.09458759230135229,0.00016503426367001908,1.0000033991740158,0.9999996912138532,0.00016063611801618536
1.44376130198915,0.10339460871982552,1.854967294676344,1.8549719143227426,0.10713104168496686,0.00016599670889722474,1.0000035667373315,0.9999996946883509,0.00016154666908833147
1.44289156626506,0.11606407321142463,1.8819452282032654,1.8819499108907112,0.11970893854943764,0.00016681123189663219,1.0000037352534705,0.9999996985835424,0.00016231412001935976
1.442022877784467,0.12875533885263718,1.9089208045473396,1.9089255465433854,0.1323203808905123,0.0001674781262802141,1.0000039037280108,0.9999997020244181,0.00016293870008488314
1.4411552346570398,0.14146744550547807,1.9358940262930735,1.935898823914497,0.14496460499874472,0.0001679978585224032,1.0000040711647735,0.9999997041281695,0.00016342080373853637
1.4402886349969932,0.15419956258887385,1.9628648959800976,1.962869745594719,0.15764099508214632,0.00016837106555319856,1.000004236570717,0.9999997040091035,0.00016376098859775313
1.439423076923077,0.16695099869829788,1.9898334161032947,1.9898383141311857,0.17034909362936695,0.00016859855216115903,1.0000043989608074,0.9999997007835678,0.00016395997325537647
1.4385585585585583,0.17972121181779704,2.0167995891134485,2.0168045320275367,0.18308861253916506,0.00016868128819060442,1.0000045573628498,0.9999996935748974,0.00016401863489783774
